행정구역(동읍면)별,5세별,항목,단위,2022.09 월
종로1.2.3.4가동,100+,남자인구수[명],명,2
종로1.2.3.4가동,100+,여자인구수[명],명,0
종로5.6가동,계,총인구수[명],명,5085
종로5.6가동,계,남자인구수[명],명,2703
종로5.6가동,계,여자인구수[명],명,2382
종로5.6가동,0 - 4세,총인구수[명],명,38
종로5.6가동,0 - 4세,남자인구수[명],명,17
종로5.6가동,0 - 4세,여자인구수[명],명,21
종로5.6가동,5 - 9세,총인구수[명],명,49
종로5.6가동,5 - 9세,남자인구수[명],명,22
종로5.6가동,5 - 9세,여자인구수[명],명,27
종로5.6가동,10 - 14세,총인구수[명],명,88
종로5.6가동,10 - 14세,남자인구수[명],명,37
종로5.6가동,10 - 14세,여자인구수[명],명,51
종로5.6가동,15 - 19세,총인구수[명],명,103
종로5.6가동,15 - 19세,남자인구수[명],명,53
종로5.6가동,15 - 19세,여자인구수[명],명,50
종로5.6가동,20 - 24세,총인구수[명],명,422
종로5.6가동,20 - 24세,남자인구수[명],명,172
종로5.6가동,20 - 24세,여자인구수[명],명,250
종로5.6가동,25 - 29세,총인구수[명],명,758
종로5.6가동,25 - 29세,남자인구수[명],명,374
종로5.6가동,25 - 29세,여자인구수[명],명,384
종로5.6가동,30 - 34세,총인구수[명],명,480
종로5.6가동,30 - 34세,남자인구수[명],명,255
종로5.6가동,30 - 34세,여자인구수[명],명,225
종로5.6가동,35 - 39세,총인구수[명],명,276
종로5.6가동,35 - 39세,남자인구수[명],명,173
종로5.6가동,35 - 39세,여자인구수[명],명,103
종로5.6가동,40 - 44세,총인구수[명],명,244
종로5.6가동,40 - 44세,남자인구수[명],명,148
종로5.6가동,40 - 44세,여자인구수[명],명,96
종로5.6가동,45 - 49세,총인구수[명],명,266
종로5.6가동,45 - 49세,남자인구수[명],명,157
종로5.6가동,45 - 49세,여자인구수[명],명,109
종로5.6가동,50 - 54세,총인구수[명],명,415
종로5.6가동,50 - 54세,남자인구수[명],명,237
종로5.6가동,50 - 54세,여자인구수[명],명,178
종로5.6가동,55 - 59세,총인구수[명],명,454
종로5.6가동,55 - 59세,남자인구수[명],명,269
종로5.6가동,55 - 59세,여자인구수[명],명,185
종로5.6가동,60 - 64세,총인구수[명],명,432
종로5.6가동,60 - 64세,남자인구수[명],명,252
종로5.6가동,60 - 64세,여자인구수[명],명,180
종로5.6가동,65 - 69세,총인구수[명],명,329
종로5.6가동,65 - 69세,남자인구수[명],명,201
종로5.6가동,65 - 69세,여자인구수[명],명,128
종로5.6가동,70 - 74세,총인구수[명],명,242
종로5.6가동,70 - 74세,남자인구수[명],명,114
종로5.6가동,70 - 74세,여자인구수[명],명,128
종로5.6가동,75 - 79세,총인구수[명],명,229
종로5.6가동,75 - 79세,남자인구수[명],명,109
종로5.6가동,75 - 79세,여자인구수[명],명,120
종로5.6가동,80 - 84세,총인구수[명],명,168
종로5.6가동,80 - 84세,남자인구수[명],명,81
종로5.6가동,80 - 84세,여자인구수[명],명,87
종로5.6가동,85 - 89세,총인구수[명],명,63
종로5.6가동,85 - 89세,남자인구수[명],명,22
종로5.6가동,85 - 89세,여자인구수[명],명,41
종로5.6가동,90 - 94세,총인구수[명],명,22
종로5.6가동,90 - 94세,남자인구수[명],명,8
종로5.6가동,90 - 94세,여자인구수[명],명,14
종로5.6가동,95 - 99세,총인구수[명],명,5
종로5.6가동,95 - 99세,남자인구수[명],명,1
종로5.6가동,95 - 99세,여자인구수[명],명,4
종로5.6가동,100+,총인구수[명],명,2
종로5.6가동,100+,남자인구수[명],명,1
종로5.6가동,100+,여자인구수[명],명,1
이화동,계,총인구수[명],명,7148
이화동,계,남자인구수[명],명,3380
이화동,계,여자인구수[명],명,3768
이화동,0 - 4세,총인구수[명],명,89
이화동,0 - 4세,남자인구수[명],명,37
이화동,0 - 4세,여자인구수[명],명,52
이화동,5 - 9세,총인구수[명],명,118
이화동,5 - 9세,남자인구수[명],명,66
이화동,5 - 9세,여자인구수[명],명,52
이화동,10 - 14세,총인구수[명],명,157
이화동,10 - 14세,남자인구수[명],명,80
이화동,10 - 14세,여자인구수[명],명,77
이화동,15 - 19세,총인구수[명],명,195
이화동,15 - 19세,남자인구수[명],명,88
이화동,15 - 19세,여자인구수[명],명,107
이화동,20 - 24세,총인구수[명],명,570
이화동,20 - 24세,남자인구수[명],명,264
이화동,20 - 24세,여자인구수[명],명,306
이화동,25 - 29세,총인구수[명],명,1014
이화동,25 - 29세,남자인구수[명],명,467
이화동,25 - 29세,여자인구수[명],명,547
이화동,30 - 34세,총인구수[명],명,777
이화동,30 - 34세,남자인구수[명],명,395
이화동,30 - 34세,여자인구수[명],명,382
이화동,35 - 39세,총인구수[명],명,450
이화동,35 - 39세,남자인구수[명],명,217
이화동,35 - 39세,여자인구수[명],명,233
이화동,40 - 44세,총인구수[명],명,467
이화동,40 - 44세,남자인구수[명],명,236
이화동,40 - 44세,여자인구수[명],명,231
이화동,45 - 49세,총인구수[명],명,409
이화동,45 - 49세,남자인구수[명],명,202
이화동,45 - 49세,여자인구수[명],명,207
이화동,50 - 54세,총인구수[명],명,537
이화동,50 - 54세,남자인구수[명],명,276
이화동,50 - 54세,여자인구수[명],명,261
이화동,55 - 59세,총인구수[명],명,533
이화동,55 - 59세,남자인구수[명],명,258
이화동,55 - 59세,여자인구수[명],명,275
이화동,60 - 64세,총인구수[명],명,494
이화동,60 - 64세,남자인구수[명],명,232
이화동,60 - 64세,여자인구수[명],명,262
이화동,65 - 69세,총인구수[명],명,413
이화동,65 - 69세,남자인구수[명],명,187
이화동,65 - 69세,여자인구수[명],명,226
이화동,70 - 74세,총인구수[명],명,313
이화동,70 - 74세,남자인구수[명],명,143
이화동,70 - 74세,여자인구수[명],명,170
이화동,75 - 79세,총인구수[명],명,248
이화동,75 - 79세,남자인구수[명],명,104
이화동,75 - 79세,여자인구수[명],명,144
이화동,80 - 84세,총인구수[명],명,215
이화동,80 - 84세,남자인구수[명],명,83
이화동,80 - 84세,여자인구수[명],명,132
이화동,85 - 89세,총인구수[명],명,110
이화동,85 - 89세,남자인구수[명],명,30
이화동,85 - 89세,여자인구수[명],명,80
이화동,90 - 94세,총인구수[명],명,29
이화동,90 - 94세,남자인구수[명],명,12
이화동,90 - 94세,여자인구수[명],명,17
이화동,95 - 99세,총인구수[명],명,10
이화동,95 - 99세,남자인구수[명],명,3
이화동,95 - 99세,여자인구수[명],명,7
이화동,100+,총인구수[명],명,0
이화동,100+,남자인구수[명],명,0
이화동,100+,여자인구수[명],명,0
혜화동,계,총인구수[명],명,16292
혜화동,계,남자인구수[명],명,7835
혜화동,계,여자인구수[명],명,8457
혜화동,0 - 4세,총인구수[명],명,202
혜화동,0 - 4세,남자인구수[명],명,104
혜화동,0 - 4세,여자인구수[명],명,98
혜화동,5 - 9세,총인구수[명],명,376
혜화동,5 - 9세,남자인구수[명],명,185
혜화동,5 - 9세,여자인구수[명],명,191
혜화동,10 - 14세,총인구수[명],명,544
혜화동,10 - 14세,남자인구수[명],명,260
혜화동,10 - 14세,여자인구수[명],명,284
혜화동,15 - 19세,총인구수[명],명,756
혜화동,15 - 19세,남자인구수[명],명,389
혜화동,15 - 19세,여자인구수[명],명,367
혜화동,20 - 24세,총인구수[명],명,2257
혜화동,20 - 24세,남자인구수[명],명,978
혜화동,20 - 24세,여자인구수[명],명,1279
혜화동,25 - 29세,총인구수[명],명,2199
혜화동,25 - 29세,남자인구수[명],명,1232
혜화동,25 - 29세,여자인구수[명],명,967
혜화동,30 - 34세,총인구수[명],명,1162
혜화동,30 - 34세,남자인구수[명],명,634
혜화동,30 - 34세,여자인구수[명],명,528
혜화동,35 - 39세,총인구수[명],명,849
혜화동,35 - 39세,남자인구수[명],명,421
혜화동,35 - 39세,여자인구수[명],명,428
혜화동,40 - 44세,총인구수[명],명,981
혜화동,40 - 44세,남자인구수[명],명,469
혜화동,40 - 44세,여자인구수[명],명,512
혜화동,45 - 49세,총인구수[명],명,1042
혜화동,45 - 49세,남자인구수[명],명,497
혜화동,45 - 49세,여자인구수[명],명,545
혜화동,50 - 54세,총인구수[명],명,1292
혜화동,50 - 54세,남자인구수[명],명,611
혜화동,50 - 54세,여자인구수[명],명,681
혜화동,55 - 59세,총인구수[명],명,1031
혜화동,55 - 59세,남자인구수[명],명,499
혜화동,55 - 59세,여자인구수[명],명,532
혜화동,60 - 64세,총인구수[명],명,922
혜화동,60 - 64세,남자인구수[명],명,447
혜화동,60 - 64세,여자인구수[명],명,475
혜화동,65 - 69세,총인구수[명],명,738
혜화동,65 - 69세,남자인구수[명],명,347
혜화동,65 - 69세,여자인구수[명],명,391
혜화동,70 - 74세,총인구수[명],명,579
혜화동,70 - 74세,남자인구수[명],명,235
혜화동,70 - 74세,여자인구수[명],명,344
혜화동,75 - 79세,총인구수[명],명,552
혜화동,75 - 79세,남자인구수[명],명,231
혜화동,75 - 79세,여자인구수[명],명,321
혜화동,80 - 84세,총인구수[명],명,471
혜화동,80 - 84세,남자인구수[명],명,176
혜화동,80 - 84세,여자인구수[명],명,295
혜화동,85 - 89세,총인구수[명],명,234
혜화동,85 - 89세,남자인구수[명],명,91
혜화동,85 - 89세,여자인구수[명],명,143
혜화동,90 - 94세,총인구수[명],명,80
혜화동,90 - 94세,남자인구수[명],명,20
혜화동,90 - 94세,여자인구수[명],명,60
혜화동,95 - 99세,총인구수[명],명,23
혜화동,95 - 99세,남자인구수[명],명,8
혜화동,95 - 99세,여자인구수[명],명,15
혜화동,100+,총인구수[명],명,2
혜화동,100+,남자인구수[명],명,1
혜화동,100+,여자인구수[명],명,1
창신제1동,계,총인구수[명],명,4709
창신제1동,계,남자인구수[명],명,2514
창신제1동,계,여자인구수[명],명,2195
창신제1동,0 - 4세,총인구수[명],명,57
창신제1동,0 - 4세,남자인구수[명],명,35
창신제1동,0 - 4세,여자인구수[명],명,22
창신제1동,5 - 9세,총인구수[명],명,67
창신제1동,5 - 9세,남자인구수[명],명,26
창신제1동,5 - 9세,여자인구수[명],명,41
창신제1동,10 - 14세,총인구수[명],명,92
창신제1동,10 - 14세,남자인구수[명],명,47
창신제1동,10 - 14세,여자인구수[명],명,45
창신제1동,15 - 19세,총인구수[명],명,107
창신제1동,15 - 19세,남자인구수[명],명,61
창신제1동,15 - 19세,여자인구수[명],명,46
창신제1동,20 - 24세,총인구수[명],명,247
창신제1동,20 - 24세,남자인구수[명],명,118
창신제1동,20 - 24세,여자인구수[명],명,129
창신제1동,25 - 29세,총인구수[명],명,349
창신제1동,25 - 29세,남자인구수[명],명,185
창신제1동,25 - 29세,여자인구수[명],명,164
창신제1동,30 - 34세,총인구수[명],명,334
창신제1동,30 - 34세,남자인구수[명],명,187
창신제1동,30 - 34세,여자인구수[명],명,147
창신제1동,35 - 39세,총인구수[명],명,259
창신제1동,35 - 39세,남자인구수[명],명,169
창신제1동,35 - 39세,여자인구수[명],명,90
창신제1동,40 - 44세,총인구수[명],명,246
창신제1동,40 - 44세,남자인구수[명],명,128
창신제1동,40 - 44세,여자인구수[명],명,118
창신제1동,45 - 49세,총인구수[명],명,279
창신제1동,45 - 49세,남자인구수[명],명,139
창신제1동,45 - 49세,여자인구수[명],명,140
창신제1동,50 - 54세,총인구수[명],명,431
창신제1동,50 - 54세,남자인구수[명],명,228
창신제1동,50 - 54세,여자인구수[명],명,203
창신제1동,55 - 59세,총인구수[명],명,500
창신제1동,55 - 59세,남자인구수[명],명,292
창신제1동,55 - 59세,여자인구수[명],명,208
창신제1동,60 - 64세,총인구수[명],명,564
창신제1동,60 - 64세,남자인구수[명],명,317
창신제1동,60 - 64세,여자인구수[명],명,247
창신제1동,65 - 69세,총인구수[명],명,424
창신제1동,65 - 69세,남자인구수[명],명,241
창신제1동,65 - 69세,여자인구수[명],명,183
창신제1동,70 - 74세,총인구수[명],명,274
창신제1동,70 - 74세,남자인구수[명],명,142
창신제1동,70 - 74세,여자인구수[명],명,132
창신제1동,75 - 79세,총인구수[명],명,209
창신제1동,75 - 79세,남자인구수[명],명,97
창신제1동,75 - 79세,여자인구수[명],명,112
창신제1동,80 - 84세,총인구수[명],명,177
창신제1동,80 - 84세,남자인구수[명],명,73
창신제1동,80 - 84세,여자인구수[명],명,104
창신제1동,85 - 89세,총인구수[명],명,68
창신제1동,85 - 89세,남자인구수[명],명,22
창신제1동,85 - 89세,여자인구수[명],명,46
창신제1동,90 - 94세,총인구수[명],명,22
창신제1동,90 - 94세,남자인구수[명],명,4
창신제1동,90 - 94세,여자인구수[명],명,18
창신제1동,95 - 99세,총인구수[명],명,3
창신제1동,95 - 99세,남자인구수[명],명,3
창신제1동,95 - 99세,여자인구수[명],명,0
창신제1동,100+,총인구수[명],명,0
창신제1동,100+,남자인구수[명],명,0
창신제1동,100+,여자인구수[명],명,0
창신제2동,계,총인구수[명],명,7739
창신제2동,계,남자인구수[명],명,3972
창신제2동,계,여자인구수[명],명,3767
창신제2동,0 - 4세,총인구수[명],명,88
창신제2동,0 - 4세,남자인구수[명],명,51
창신제2동,0 - 4세,여자인구수[명],명,37
창신제2동,5 - 9세,총인구수[명],명,98
창신제2동,5 - 9세,남자인구수[명],명,51
창신제2동,5 - 9세,여자인구수[명],명,47
창신제2동,10 - 14세,총인구수[명],명,165
창신제2동,10 - 14세,남자인구수[명],명,91
창신제2동,10 - 14세,여자인구수[명],명,74
창신제2동,15 - 19세,총인구수[명],명,224
창신제2동,15 - 19세,남자인구수[명],명,112
창신제2동,15 - 19세,여자인구수[명],명,112
창신제2동,20 - 24세,총인구수[명],명,457
창신제2동,20 - 24세,남자인구수[명],명,227
창신제2동,20 - 24세,여자인구수[명],명,230
창신제2동,25 - 29세,총인구수[명],명,588
창신제2동,25 - 29세,남자인구수[명],명,320
창신제2동,25 - 29세,여자인구수[명],명,268
창신제2동,30 - 34세,총인구수[명],명,532
창신제2동,30 - 34세,남자인구수[명],명,299
창신제2동,30 - 34세,여자인구수[명],명,233
창신제2동,35 - 39세,총인구수[명],명,380
창신제2동,35 - 39세,남자인구수[명],명,217
창신제2동,35 - 39세,여자인구수[명],명,163
창신제2동,40 - 44세,총인구수[명],명,393
창신제2동,40 - 44세,남자인구수[명],명,229
창신제2동,40 - 44세,여자인구수[명],명,164
창신제2동,45 - 49세,총인구수[명],명,497
창신제2동,45 - 49세,남자인구수[명],명,246
창신제2동,45 - 49세,여자인구수[명],명,251
창신제2동,50 - 54세,총인구수[명],명,858
창신제2동,50 - 54세,남자인구수[명],명,449
창신제2동,50 - 54세,여자인구수[명],명,409
창신제2동,55 - 59세,총인구수[명],명,874
창신제2동,55 - 59세,남자인구수[명],명,461
창신제2동,55 - 59세,여자인구수[명],명,413
창신제2동,60 - 64세,총인구수[명],명,805
창신제2동,60 - 64세,남자인구수[명],명,434
